id,country,macroarea,area,sex,agegroup,educ,hhsize_grp,foreign_born,cnt_weekday,cnt_count_30,cnt_count_gc_30,cnt_count_w_30,worn_face_mask,threat_community_q,threat_personal_q,d.weight
13294,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,Secondary,3pp.+,0,Samstag,30,3,25,0,H,H,1.5746663559158205
12849,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,Secondary,1p.,0,Samstag,3,3,0,0,H,H,1.5746663559158205
10332,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,Secondary,1p.,0,Freitag,6,5,0,1,H,H,1.5746663559158205
10670,DE,Westdeutschland,Nordrhein-Westfalen,Male,55-59,GraduateOrMore,1p.,0,Freitag,5,2,1,1,H,H,1.5746663559158205
10536,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,Secondary,2pp.,1,Freitag,0,0,0,1,H,L,1.5746663559158205
7301,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,GraduateOrMore,2pp.,0,Donnerstag,1,0,0,1,H,H,1.5746663559158205
12228,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,Secondary,2pp.,1,Samstag,4,2,0,0,H,L,1.5746663559158205
6330,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,GraduateOrMore,1p.,0,Donnerstag,1,0,0,0,H,H,1.5746663559158205
12642,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,GraduateOrMore,3pp.+,1,Samstag,3,0,0,1,H,H,1.5746663559158205
11186,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,Secondary,3pp.+,0,Freitag,5,3,0,1,H,H,1.5746663559158205
7748,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,Secondary,2pp.,0,Donnerstag,5,4,0,0,H,H,1.5746663559158205
6645,DE,Westdeutschland,Nordrhein-Westfalen,Male,60-64,GraduateOrMore,2pp.,0,Donnerstag,6,5,0,0,H,H,1.5746663559158205
13739,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,2pp.,0,Samstag,25,20,0,0,H,L,2.0729862825041763
10088,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,2pp.,1,Freitag,1,1,0,NA,L,L,2.0729862825041763
12039,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,GraduateOrMore,2pp.,0,Freitag,5,3,0,0,H,H,1.5746663559158205
10894,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,GraduateOrMore,2pp.,0,Freitag,12,10,1,0,H,L,2.0729862825041763
14546,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,2pp.,0,Samstag,2,1,0,1,H,L,2.0729862825041763
10432,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,1p.,0,Freitag,5,3,2,0,H,H,2.0729862825041763
13731,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,GraduateOrMore,2pp.,0,Samstag,3,2,0,1,H,H,1.5746663559158205
11388,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,2.0729862825041763
6782,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,2pp.,0,Donnerstag,4,1,2,0,H,H,1.5746663559158205
14858,DE,Westdeutschland,Nordrhein-Westfalen,Male,65-69,Secondary,2pp.,1,Samstag,2,1,0,0,L,L,2.0729862825041763
10087,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,Secondary,2pp.,0,Freitag,1,0,0,1,H,H,2.0729862825041763
10287,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,Secondary,2pp.,0,Freitag,3,2,0,1,H,H,2.0729862825041763
13776,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,GraduateOrMore,2pp.,1,Samstag,1,0,0,0,H,H,2.0729862825041763
8319,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,GraduateOrMore,1p.,0,Donnerstag,7,4,0,0,H,H,2.0729862825041763
12297,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,2.0729862825041763
11500,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,Secondary,2pp.,0,Freitag,2,1,0,1,H,H,2.0729862825041763
10216,DE,Westdeutschland,Nordrhein-Westfalen,Male,70-74,GraduateOrMore,1p.,0,Freitag,0,0,0,0,H,H,2.0729862825041763
11215,DE,Westdeutschland,Nordrhein-Westfalen,Male,75+,GraduateOrMore,2pp.,0,Freitag,5,3,0,0,L,L,2.0729862825041763
14528,DE,Westdeutschland,Rheinland-Pfalz,Female,18-24,Secondary,2pp.,0,Samstag,2,1,0,0,H,H,1.0380406999231422
12593,DE,Westdeutschland,Rheinland-Pfalz,Female,18-24,NoResponse,2pp.,0,Samstag,5,4,0,0,H,H,1.0380406999231422
7248,DE,Westdeutschland,Rheinland-Pfalz,Female,18-24,Secondary,2pp.,0,Donnerstag,1,0,0,0,H,L,1.0380406999231422
13875,DE,Westdeutschland,Rheinland-Pfalz,Female,25-29,GraduateOrMore,1p.,0,Samstag,2,2,0,0,H,L,1.0380406999231422
6619,DE,Westdeutschland,Rheinland-Pfalz,Female,25-29,Secondary,1p.,0,Donnerstag,11,0,10,0,L,NA,1.0380406999231422
12438,DE,Westdeutschland,Rheinland-Pfalz,Female,25-29,Secondary,2pp.,0,Samstag,5,0,4,0,H,H,1.0380406999231422
12445,DE,Westdeutschland,Rheinland-Pfalz,Female,30-34,Secondary,3pp.+,0,Samstag,7,3,0,1,L,L,0.7568281073278674
6696,DE,Westdeutschland,Rheinland-Pfalz,Female,35-39,NoResponse,3pp.+,0,Donnerstag,2,0,0,0,H,H,0.7568281073278674
13652,DE,Westdeutschland,Rheinland-Pfalz,Female,35-39,Secondary,3pp.+,0,Samstag,1,1,0,0,H,L,0.7568281073278674
6831,DE,Westdeutschland,Rheinland-Pfalz,Female,35-39,Secondary,2pp.,0,Donnerstag,5,3,0,0,H,L,0.7568281073278674
13522,DE,Westdeutschland,Rheinland-Pfalz,Female,35-39,Secondary,1p.,0,Samstag,0,0,0,0,NA,H,0.7568281073278674
10792,DE,Westdeutschland,Rheinland-Pfalz,Female,35-39,Secondary,3pp.+,0,Freitag,7,0,0,0,H,L,0.7568281073278674
14978,DE,Westdeutschland,Rheinland-Pfalz,Female,40-44,Secondary,3pp.+,0,Samstag,4,2,0,0,H,H,0.7568281073278674
12147,DE,Westdeutschland,Rheinland-Pfalz,Female,40-44,PrimaryOrLess,3pp.+,0,Freitag,10,4,0,0,H,L,0.7568281073278674
10538,DE,Westdeutschland,Rheinland-Pfalz,Female,40-44,Secondary,2pp.,0,Freitag,2,0,0,0,NA,H,0.7568281073278674
14746,DE,Westdeutschland,Rheinland-Pfalz,Female,45-49,Secondary,2pp.,0,Samstag,4,3,0,0,L,L,1.4534973778975675
10415,DE,Westdeutschland,Rheinland-Pfalz,Female,45-49,Secondary,1p.,0,Freitag,6,3,0,0,H,H,0.7568281073278674
13631,DE,Westdeutschland,Rheinland-Pfalz,Female,45-49,Secondary,1p.,0,Samstag,1,0,0,1,H,H,1.4534973778975675
11230,DE,Westdeutschland,Rheinland-Pfalz,Female,50-54,Secondary,1p.,1,Freitag,1,0,0,1,H,H,1.4534973778975675
13065,DE,Westdeutschland,Rheinland-Pfalz,Female,50-54,Secondary,3pp.+,0,Samstag,2,0,0,0,H,H,1.4534973778975675
11800,DE,Westdeutschland,Rheinland-Pfalz,Female,50-54,Secondary,1p.,1,Freitag,8,3,5,0,H,L,1.4534973778975675
13688,DE,Westdeutschland,Rheinland-Pfalz,Female,55-59,Secondary,2pp.,0,Samstag,3,0,1,0,L,L,1.4534973778975675
8242,DE,Westdeutschland,Rheinland-Pfalz,Female,55-59,GraduateOrMore,3pp.+,0,Donnerstag,3,1,0,0,H,H,1.4534973778975675
8844,DE,Westdeutschland,Rheinland-Pfalz,Female,55-59,GraduateOrMore,2pp.,0,Donnerstag,13,0,12,0,H,L,1.4534973778975675
7706,DE,Westdeutschland,Rheinland-Pfalz,Female,55-59,Secondary,1p.,0,Donnerstag,2,2,0,0,H,H,1.4534973778975675
14655,DE,Westdeutschland,Rheinland-Pfalz,Female,60-64,GraduateOrMore,2pp.,0,Samstag,1,0,0,1,H,H,1.4534973778975675
12885,DE,Westdeutschland,Rheinland-Pfalz,Female,60-64,Secondary,1p.,1,Samstag,0,0,0,1,H,L,1.4534973778975675
14365,DE,Westdeutschland,Rheinland-Pfalz,Female,60-64,Secondary,1p.,0,Samstag,NA,NA,20,0,H,H,1.4534973778975675
14773,DE,Westdeutschland,Rheinland-Pfalz,Female,60-64,Secondary,2pp.,0,Samstag,31,10,20,0,H,H,1.4534973778975675
14086,DE,Westdeutschland,Rheinland-Pfalz,Female,60-64,Secondary,2pp.,0,Samstag,1,0,0,0,H,L,1.4534973778975675
13276,DE,Westdeutschland,Rheinland-Pfalz,Female,60-64,NoResponse,2pp.,0,Samstag,2,1,0,0,H,H,1.4534973778975675
7015,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,Secondary,2pp.,0,Donnerstag,1,0,0,0,H,H,1.518011788719999
12220,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,1.518011788719999
10117,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,H,H,1.518011788719999
7873,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,GraduateOrMore,1p.,1,Donnerstag,3,3,0,0,H,H,1.518011788719999
12235,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,Secondary,1p.,0,Samstag,5,4,0,0,H,H,1.518011788719999
12600,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,Secondary,2pp.,0,Samstag,0,0,0,1,H,H,1.518011788719999
8576,DE,Westdeutschland,Rheinland-Pfalz,Female,65-69,PrimaryOrLess,1p.,1,Donnerstag,0,0,0,0,L,L,1.518011788719999
14237,DE,Westdeutschland,Rheinland-Pfalz,Female,70-74,Secondary,1p.,0,Samstag,0,0,0,0,H,L,1.518011788719999
11629,DE,Westdeutschland,Rheinland-Pfalz,Female,70-74,Secondary,2pp.,0,Freitag,4,3,0,0,H,H,1.518011788719999
14068,DE,Westdeutschland,Rheinland-Pfalz,Female,70-74,GraduateOrMore,1p.,1,Samstag,2,1,0,0,H,H,1.518011788719999
7072,DE,Westdeutschland,Rheinland-Pfalz,Female,75+,Secondary,2pp.,0,Donnerstag,1,0,0,0,H,H,1.518011788719999
6211,DE,Westdeutschland,Rheinland-Pfalz,Female,75+,Secondary,1p.,0,Donnerstag,0,0,0,1,H,H,1.518011788719999
12238,DE,Westdeutschland,Rheinland-Pfalz,Female,75+,Secondary,1p.,0,Samstag,0,0,0,0,H,H,1.518011788719999
10683,DE,Westdeutschland,Rheinland-Pfalz,Male,18-24,Secondary,3pp.+,0,Freitag,3,0,0,0,H,H,2.1131966811805833
6534,DE,Westdeutschland,Rheinland-Pfalz,Male,18-24,Secondary,1p.,0,Donnerstag,1,0,0,1,H,H,2.1131966811805833
12569,DE,Westdeutschland,Rheinland-Pfalz,Male,25-29,Secondary,3pp.+,0,Samstag,3,0,0,0,H,H,2.1131966811805833
13062,DE,Westdeutschland,Rheinland-Pfalz,Male,35-39,Secondary,3pp.+,0,Samstag,26,1,20,0,H,H,1.7891466372485145
14855,DE,Westdeutschland,Rheinland-Pfalz,Male,35-39,NoResponse,3pp.+,0,Samstag,6,1,5,0,H,H,1.7891466372485145
12287,DE,Westdeutschland,Rheinland-Pfalz,Male,40-44,Secondary,3pp.+,0,Samstag,7,5,0,0,L,L,1.7891466372485145
14427,DE,Westdeutschland,Rheinland-Pfalz,Male,40-44,GraduateOrMore,3pp.+,0,Samstag,NA,NA,NA,0,L,L,1.7891466372485145
13745,DE,Westdeutschland,Rheinland-Pfalz,Male,40-44,NoResponse,1p.,0,Samstag,2,1,0,0,H,NA,1.7891466372485145
10218,DE,Westdeutschland,Rheinland-Pfalz,Male,45-49,Secondary,1p.,0,Freitag,6,0,6,0,H,H,1.5746663559158205
13673,DE,Westdeutschland,Rheinland-Pfalz,Male,50-54,GraduateOrMore,3pp.+,0,Samstag,10,2,5,0,L,L,1.5746663559158205
14362,DE,Westdeutschland,Rheinland-Pfalz,Male,50-54,Secondary,3pp.+,0,Samstag,6,1,2,0,H,H,1.5746663559158205
6453,DE,Westdeutschland,Rheinland-Pfalz,Male,55-59,Secondary,3pp.+,0,Donnerstag,4,3,0,0,H,NA,1.5746663559158205
12027,DE,Westdeutschland,Rheinland-Pfalz,Male,60-64,Secondary,2pp.,0,Freitag,4,0,3,0,H,H,1.5746663559158205
15049,DE,Westdeutschland,Rheinland-Pfalz,Male,60-64,Secondary,1p.,0,Samstag,0,0,0,0,H,L,1.5746663559158205
13389,DE,Westdeutschland,Rheinland-Pfalz,Male,60-64,NoResponse,2pp.,0,Samstag,21,20,0,0,H,H,1.5746663559158205
10520,DE,Westdeutschland,Rheinland-Pfalz,Male,65-69,Secondary,2pp.,1,Freitag,4,3,0,0,H,H,2.0729862825041763
14234,DE,Westdeutschland,Rheinland-Pfalz,Male,65-69,NoResponse,2pp.,1,Samstag,2,0,0,0,L,L,2.0729862825041763
14944,DE,Westdeutschland,Saarland,Female,25-29,Secondary,NA,0,Samstag,NA,0,NA,0,H,H,1.0380406999231422
10933,DE,Westdeutschland,Saarland,Female,30-34,Secondary,3pp.+,0,Freitag,2,0,0,0,H,H,0.7568281073278674
10621,DE,Westdeutschland,Saarland,Female,30-34,GraduateOrMore,1p.,0,Freitag,8,1,7,0,H,H,0.7568281073278674
14563,DE,Westdeutschland,Saarland,Female,35-39,Secondary,3pp.+,0,Samstag,3,0,0,1,H,H,0.7568281073278674
10639,DE,Westdeutschland,Saarland,Female,35-39,Secondary,2pp.,0,Freitag,5,4,0,0,H,H,0.7568281073278674
8219,DE,Westdeutschland,Saarland,Female,45-49,Secondary,2pp.,0,Donnerstag,3,2,0,0,H,L,0.7568281073278674
13013,DE,Westdeutschland,Saarland,Female,50-54,Secondary,1p.,0,Samstag,NA,0,NA,0,L,L,1.4534973778975675
10927,DE,Westdeutschland,Saarland,Female,60-64,Secondary,3pp.+,0,Freitag,4,1,0,0,H,H,1.4534973778975675
12977,DE,Westdeutschland,Saarland,Female,70-74,PrimaryOrLess,2pp.,0,Samstag,2,0,0,NA,H,H,1.518011788719999
14780,DE,Westdeutschland,Saarland,Male,25-29,Secondary,3pp.+,0,Samstag,4,0,0,0,L,L,2.1131966811805833
13976,DE,Westdeutschland,Saarland,Male,25-29,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,2.1131966811805833
13870,DE,Westdeutschland,Saarland,Male,30-34,GraduateOrMore,1p.,0,Samstag,1,1,0,0,H,H,1.7891466372485145
6521,DE,Westdeutschland,Saarland,Male,35-39,GraduateOrMore,1p.,0,Donnerstag,10,0,10,0,H,H,1.7891466372485145
13349,DE,Westdeutschland,Saarland,Male,40-44,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,1.7891466372485145
14994,DE,Westdeutschland,Saarland,Male,45-49,GraduateOrMore,2pp.,0,Samstag,2,1,0,0,H,H,1.7891466372485145
13713,DE,Westdeutschland,Saarland,Male,45-49,Secondary,1p.,0,Samstag,0,0,0,0,H,H,1.7891466372485145
6425,DE,Westdeutschland,Saarland,Male,60-64,GraduateOrMore,3pp.+,0,Donnerstag,6,1,0,0,L,L,1.5746663559158205
11779,DE,Westdeutschland,Saarland,Male,70-74,Secondary,2pp.,0,Freitag,4,3,0,0,H,H,2.0729862825041763
12733,DE,Ostdeutschland,Sachsen,Female,18-24,Secondary,3pp.+,0,Samstag,24,2,20,0,L,L,0.35905611070392546
11940,DE,Ostdeutschland,Sachsen,Female,18-24,Secondary,2pp.,0,Freitag,7,5,0,0,L,L,0.35905611070392546
14281,DE,Ostdeutschland,Sachsen,Female,18-24,Secondary,2pp.,0,Samstag,5,0,0,0,H,H,0.35905611070392546
11409,DE,Ostdeutschland,Sachsen,Female,18-24,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.35905611070392546
13985,DE,Ostdeutschland,Sachsen,Female,18-24,Secondary,1p.,0,Samstag,0,0,0,1,H,L,0.35905611070392546
11798,DE,Ostdeutschland,Sachsen,Female,18-24,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.35905611070392546
12831,DE,Ostdeutschland,Sachsen,Female,25-29,Secondary,3pp.+,0,Samstag,8,6,0,0,L,L,0.7626523129146651
13626,DE,Ostdeutschland,Sachsen,Female,25-29,Secondary,3pp.+,0,Samstag,3,0,0,0,H,H,0.35905611070392546
14810,DE,Ostdeutschland,Sachsen,Female,25-29,Secondary,1p.,0,Samstag,2,0,0,0,H,L,0.35905611070392546
8445,DE,Ostdeutschland,Sachsen,Female,30-34,Secondary,3pp.+,0,Donnerstag,3,0,0,0,H,L,0.7626523129146651
8408,DE,Ostdeutschland,Sachsen,Female,30-34,Secondary,2pp.,0,Donnerstag,NA,6,NA,NA,L,L,0.7626523129146651
6899,DE,Ostdeutschland,Sachsen,Female,35-39,GraduateOrMore,3pp.+,0,Donnerstag,2,0,0,0,H,NA,0.7626523129146651
12251,DE,Ostdeutschland,Sachsen,Female,35-39,GraduateOrMore,1p.,0,Samstag,4,4,0,0,H,H,0.7626523129146651
14381,DE,Ostdeutschland,Sachsen,Female,35-39,Secondary,3pp.+,0,Samstag,4,0,0,0,H,H,0.7626523129146651
11686,DE,Ostdeutschland,Sachsen,Female,35-39,Secondary,2pp.,0,Freitag,0,0,0,1,H,H,0.7626523129146651
6930,DE,Ostdeutschland,Sachsen,Female,35-39,GraduateOrMore,1p.,0,Donnerstag,4,1,2,0,H,H,0.7626523129146651
12929,DE,Ostdeutschland,Sachsen,Female,35-39,GraduateOrMore,3pp.+,0,Samstag,4,2,0,0,H,H,0.7626523129146651
13318,DE,Ostdeutschland,Sachsen,Female,35-39,NoResponse,1p.,0,Samstag,0,0,0,0,H,H,0.7626523129146651
13906,DE,Ostdeutschland,Sachsen,Female,35-39,Secondary,3pp.+,0,Samstag,3,0,0,0,H,H,0.7626523129146651
12508,DE,Ostdeutschland,Sachsen,Female,35-39,GraduateOrMore,2pp.,0,Samstag,2,1,0,0,H,H,0.7626523129146651
12542,DE,Ostdeutschland,Sachsen,Female,40-44,Secondary,1p.,0,Samstag,1,1,0,0,H,H,0.7626523129146651
11926,DE,Ostdeutschland,Sachsen,Female,45-49,Secondary,2pp.,0,Freitag,7,0,6,0,H,L,0.40010692836050793
13930,DE,Ostdeutschland,Sachsen,Female,45-49,Secondary,1p.,0,Samstag,2,0,0,0,H,H,0.7626523129146651
12296,DE,Ostdeutschland,Sachsen,Female,45-49,Secondary,3pp.+,1,Samstag,28,20,5,1,H,H,0.40010692836050793
12014,DE,Ostdeutschland,Sachsen,Female,45-49,GraduateOrMore,2pp.,0,Freitag,1,0,0,0,L,L,0.40010692836050793
13685,DE,Ostdeutschland,Sachsen,Female,45-49,Secondary,3pp.+,0,Samstag,18,0,14,1,H,H,0.7626523129146651
7318,DE,Ostdeutschland,Sachsen,Female,50-54,NoResponse,2pp.,0,Donnerstag,1,0,0,0,H,H,0.40010692836050793
13432,DE,Ostdeutschland,Sachsen,Female,50-54,Secondary,2pp.,0,Samstag,NA,0,NA,0,H,H,0.40010692836050793
11696,DE,Ostdeutschland,Sachsen,Female,50-54,Secondary,2pp.,0,Freitag,16,4,10,0,L,L,0.40010692836050793
14419,DE,Ostdeutschland,Sachsen,Female,50-54,Secondary,3pp.+,0,Samstag,25,10,13,0,H,H,0.40010692836050793
13472,DE,Ostdeutschland,Sachsen,Female,50-54,Secondary,3pp.+,0,Samstag,NA,NA,0,NA,L,L,0.40010692836050793
13499,DE,Ostdeutschland,Sachsen,Female,50-54,Secondary,2pp.,0,Samstag,2,1,0,1,H,H,0.40010692836050793
15168,DE,Ostdeutschland,Sachsen,Female,50-54,Secondary,3pp.+,0,Samstag,24,20,2,0,H,H,0.40010692836050793
12021,DE,Ostdeutschland,Sachsen,Female,50-54,NoResponse,2pp.,0,Freitag,1,0,0,0,H,H,0.40010692836050793
6457,DE,Ostdeutschland,Sachsen,Female,55-59,GraduateOrMore,2pp.,0,Donnerstag,3,2,0,0,H,L,0.40010692836050793
6421,DE,Ostdeutschland,Sachsen,Female,55-59,Secondary,2pp.,0,Donnerstag,1,0,0,NA,H,H,0.40010692836050793
12322,DE,Ostdeutschland,Sachsen,Female,55-59,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,0.40010692836050793
6567,DE,Ostdeutschland,Sachsen,Female,55-59,GraduateOrMore,2pp.,0,Donnerstag,25,4,20,0,H,H,0.40010692836050793
12748,DE,Ostdeutschland,Sachsen,Female,55-59,GraduateOrMore,1p.,0,Samstag,4,4,0,0,H,L,0.40010692836050793
10623,DE,Ostdeutschland,Sachsen,Female,55-59,Secondary,2pp.,0,Freitag,20,10,6,0,H,H,0.40010692836050793
11638,DE,Ostdeutschland,Sachsen,Female,55-59,PrimaryOrLess,2pp.,0,Freitag,4,2,0,0,H,L,0.40010692836050793
9195,DE,Ostdeutschland,Sachsen,Female,60-64,Secondary,1p.,0,Freitag,0,0,0,0,H,NA,0.40010692836050793
15053,DE,Ostdeutschland,Sachsen,Female,60-64,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,L,L,0.40010692836050793
11572,DE,Ostdeutschland,Sachsen,Female,60-64,Secondary,1p.,0,Freitag,0,0,0,0,H,H,0.40010692836050793
10392,DE,Ostdeutschland,Sachsen,Female,60-64,Secondary,1p.,0,Freitag,0,0,0,0,H,H,0.40010692836050793
6563,DE,Ostdeutschland,Sachsen,Female,60-64,GraduateOrMore,2pp.,0,Donnerstag,1,0,0,1,H,H,0.40010692836050793
12617,DE,Ostdeutschland,Sachsen,Female,60-64,GraduateOrMore,2pp.,0,Samstag,1,0,0,0,H,H,0.40010692836050793
9208,DE,Ostdeutschland,Sachsen,Female,65-69,Secondary,2pp.,0,Freitag,5,1,0,0,H,H,1.0701248409312027
10279,DE,Ostdeutschland,Sachsen,Female,65-69,Secondary,1p.,0,Freitag,5,5,0,0,H,L,1.0701248409312027
9179,DE,Ostdeutschland,Sachsen,Female,65-69,NoResponse,1p.,0,Freitag,3,2,0,0,L,L,1.0701248409312027
14848,DE,Ostdeutschland,Sachsen,Female,65-69,NoResponse,1p.,0,Samstag,8,6,0,0,L,L,1.0701248409312027
10045,DE,Ostdeutschland,Sachsen,Female,65-69,Secondary,2pp.,0,Freitag,1,0,0,0,H,H,0.40010692836050793
10281,DE,Ostdeutschland,Sachsen,Female,65-69,GraduateOrMore,2pp.,0,Freitag,1,0,0,1,H,H,1.0701248409312027
13234,DE,Ostdeutschland,Sachsen,Female,65-69,Secondary,2pp.,0,Samstag,1,0,0,0,H,H,1.0701248409312027
11351,DE,Ostdeutschland,Sachsen,Female,65-69,Secondary,1p.,0,Freitag,1,0,0,0,H,H,1.0701248409312027
10064,DE,Ostdeutschland,Sachsen,Female,65-69,Secondary,2pp.,0,Freitag,1,0,0,0,H,L,1.0701248409312027
13749,DE,Ostdeutschland,Sachsen,Female,65-69,GraduateOrMore,2pp.,0,Samstag,4,2,0,0,NA,L,1.0701248409312027
13302,DE,Ostdeutschland,Sachsen,Female,70-74,GraduateOrMore,3pp.+,0,Samstag,4,2,0,0,H,H,1.0701248409312027
10896,DE,Ostdeutschland,Sachsen,Female,70-74,Secondary,1p.,0,Freitag,0,0,0,0,H,H,1.0701248409312027
12229,DE,Ostdeutschland,Sachsen,Female,70-74,PrimaryOrLess,2pp.,0,Samstag,2,0,0,0,H,H,1.0701248409312027
10596,DE,Ostdeutschland,Sachsen,Female,70-74,Secondary,1p.,0,Freitag,1,1,0,0,H,H,1.0701248409312027
14235,DE,Ostdeutschland,Sachsen,Male,18-24,Secondary,2pp.,0,Samstag,26,5,20,0,L,L,0.8644898755042997
13569,DE,Ostdeutschland,Sachsen,Male,18-24,Secondary,1p.,0,Samstag,8,2,6,0,L,L,0.8644898755042997
14248,DE,Ostdeutschland,Sachsen,Male,18-24,Secondary,3pp.+,0,Samstag,4,1,0,0,H,L,0.8644898755042997
14055,DE,Ostdeutschland,Sachsen,Male,18-24,GraduateOrMore,1p.,0,Samstag,2,2,0,0,H,H,0.8644898755042997
14678,DE,Ostdeutschland,Sachsen,Male,25-29,Secondary,2pp.,0,Samstag,10,0,10,0,H,H,0.8644898755042997
7303,DE,Ostdeutschland,Sachsen,Male,25-29,Secondary,1p.,0,Donnerstag,14,6,8,0,L,L,0.7127003589289698
13856,DE,Ostdeutschland,Sachsen,Male,25-29,Secondary,1p.,0,Samstag,17,4,8,0,L,L,0.7127003589289698
12454,DE,Ostdeutschland,Sachsen,Male,25-29,GraduateOrMore,3pp.+,0,Samstag,13,1,3,0,L,L,0.8644898755042997
10240,DE,Ostdeutschland,Sachsen,Male,25-29,Secondary,1p.,0,Freitag,0,0,0,NA,L,L,0.8644898755042997
9144,DE,Ostdeutschland,Sachsen,Male,30-34,Secondary,3pp.+,0,Freitag,12,4,5,0,L,L,0.7127003589289698
10371,DE,Ostdeutschland,Sachsen,Male,30-34,Secondary,2pp.,0,Freitag,2,0,0,0,H,H,0.7127003589289698
15047,DE,Ostdeutschland,Sachsen,Male,30-34,Secondary,1p.,0,Samstag,NA,4,NA,0,H,H,0.7127003589289698
13177,DE,Ostdeutschland,Sachsen,Male,35-39,Secondary,NA,0,Samstag,6,1,1,0,H,L,0.7127003589289698
8396,DE,Ostdeutschland,Sachsen,Male,35-39,Secondary,1p.,0,Donnerstag,8,2,2,0,H,H,0.7127003589289698
12063,DE,Ostdeutschland,Sachsen,Male,35-39,NoResponse,1p.,0,Freitag,2,2,0,0,H,H,0.7127003589289698
10700,DE,Ostdeutschland,Sachsen,Male,35-39,Secondary,3pp.+,0,Freitag,2,0,0,0,L,L,0.7127003589289698
14457,DE,Ostdeutschland,Sachsen,Male,35-39,GraduateOrMore,1p.,0,Samstag,10,10,0,0,L,L,0.7127003589289698
14265,DE,Ostdeutschland,Sachsen,Male,35-39,Secondary,2pp.,0,Samstag,3,0,0,0,H,H,0.7127003589289698
8386,DE,Ostdeutschland,Sachsen,Male,35-39,Secondary,3pp.+,0,Donnerstag,4,1,1,0,H,L,0.7127003589289698
14040,DE,Ostdeutschland,Sachsen,Male,40-44,Secondary,1p.,0,Samstag,1,1,0,0,H,H,0.7127003589289698
6844,DE,Ostdeutschland,Sachsen,Male,40-44,Secondary,1p.,0,Donnerstag,9,0,9,0,L,L,0.7127003589289698
8340,DE,Ostdeutschland,Sachsen,Male,45-49,Secondary,1p.,0,Donnerstag,0,0,0,0,H,H,0.7127003589289698
6474,DE,Ostdeutschland,Sachsen,Male,45-49,NoResponse,2pp.,0,Donnerstag,NA,10,NA,0,H,NA,0.533140094452066
12065,DE,Ostdeutschland,Sachsen,Male,45-49,Secondary,1p.,0,Freitag,0,0,0,0,H,L,0.533140094452066
12241,DE,Ostdeutschland,Sachsen,Male,50-54,Secondary,1p.,0,Samstag,0,0,0,0,H,H,0.533140094452066
7119,DE,Ostdeutschland,Sachsen,Male,50-54,Secondary,1p.,0,Donnerstag,0,0,0,0,L,L,0.533140094452066
10157,DE,Ostdeutschland,Sachsen,Male,50-54,Secondary,2pp.,0,Freitag,2,1,0,0,L,L,0.533140094452066
7045,DE,Ostdeutschland,Sachsen,Male,55-59,PrimaryOrLess,1p.,0,Donnerstag,1,1,0,0,H,L,0.533140094452066
7397,DE,Ostdeutschland,Sachsen,Male,55-59,Secondary,2pp.,0,Donnerstag,7,1,5,1,H,H,0.533140094452066
